dataset,end_date,entity,entry_date,geojson,geometry,name,organisation_entity,point,prefix,reference,start_date,typology,document_url,documentation_url,legislation,notes,organisation,tree_preservation_order
tree-preservation-order,,7001001099,2021-12-02,,,,329,,tree-preservation-order,532,2019-04-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_532_Confirmed.pdf,,,,,
tree-preservation-order,,7001001100,2021-12-02,,,,329,,tree-preservation-order,533,2019-05-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/533.pdf,,,,,
tree-preservation-order,,7001001101,2021-12-02,,,,329,,tree-preservation-order,534,2019-06-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/534.pdf,,,,,
tree-preservation-order,,7001001102,2021-12-02,,,,329,,tree-preservation-order,535,2019-06-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/535.pdf,,,,,
tree-preservation-order,,7001001103,2021-12-02,,,,329,,tree-preservation-order,536,2019-06-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/536.pdf,,,,,
tree-preservation-order,,7001001104,2021-12-02,,,,329,,tree-preservation-order,537,2019-06-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/537.pdf,,,,,
tree-preservation-order,,7001001105,2021-12-02,,,,329,,tree-preservation-order,538,2019-06-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/538.pdf,,,,,
tree-preservation-order,,7001001106,2021-12-02,,,,329,,tree-preservation-order,539,2019-07-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/539.pdf,,,,,
tree-preservation-order,,7001001107,2021-12-02,,,,329,,tree-preservation-order,540,2019-06-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/540.pdf,,,,,
tree-preservation-order,,7001001108,2021-12-02,,,,329,,tree-preservation-order,541,2019-07-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/541.pdf,,,,,
tree-preservation-order,,7001001109,2021-12-02,,,,329,,tree-preservation-order,542,2019-07-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/542.pdf,,,,,
tree-preservation-order,,7001001110,2021-12-02,,,,329,,tree-preservation-order,543,2019-07-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/543.pdf,,,,,
tree-preservation-order,,7001001111,2021-12-02,,,,329,,tree-preservation-order,544,2019-07-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/544.pdf,,,,,
tree-preservation-order,,7001001112,2021-12-02,,,,329,,tree-preservation-order,545,2019-07-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/545.pdf,,,,,
tree-preservation-order,,7001001113,2021-12-02,,,,329,,tree-preservation-order,546,2019-08-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/546.pdf,,,,,
tree-preservation-order,,7001001114,2021-12-02,,,,329,,tree-preservation-order,547,2019-08-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/547.pdf,,,,,
tree-preservation-order,,7001001115,2021-12-02,,,,329,,tree-preservation-order,548,2019-08-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/548.pdf,,,,,
tree-preservation-order,,7001001116,2021-12-02,,,,329,,tree-preservation-order,549,2019-08-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/549.pdf,,,,,
tree-preservation-order,,7001001117,2021-12-02,,,,329,,tree-preservation-order,550,2019-09-30,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/550.pdf,,,,,
tree-preservation-order,,7001001118,2021-12-02,,,,329,,tree-preservation-order,551,2019-10-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/551.pdf,,,,,
tree-preservation-order,,7001001119,2021-12-02,,,,329,,tree-preservation-order,552,2019-10-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/552.pdf,,,,,
tree-preservation-order,,7001001120,2021-12-02,,,,329,,tree-preservation-order,553,2019-10-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/553.pdf,,,,,
tree-preservation-order,,7001001121,2021-12-02,,,,329,,tree-preservation-order,554,2019-10-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/554.pdf,,,,,
tree-preservation-order,,7001001122,2021-12-02,,,,329,,tree-preservation-order,555,2019-10-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/555.pdf,,,,,
tree-preservation-order,,7001001123,2021-12-02,,,,329,,tree-preservation-order,556,2019-12-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/556.pdf,,,,,
tree-preservation-order,,7001001124,2021-12-02,,,,329,,tree-preservation-order,557,2019-12-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/557.pdf,,,,,
tree-preservation-order,,7001001125,2021-12-02,,,,329,,tree-preservation-order,558,2019-12-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/558.pdf,,,,,
tree-preservation-order,,7001001126,2021-12-02,,,,329,,tree-preservation-order,559,2019-12-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/559.pdf,,,,,
tree-preservation-order,,7001001127,2021-12-02,,,,329,,tree-preservation-order,560,2019-12-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/560.pdf,,,,,
tree-preservation-order,,7001001128,2021-12-02,,,,329,,tree-preservation-order,561,2019-12-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/561.pdf,,,,,
tree-preservation-order,,7001001129,2021-12-02,,,,329,,tree-preservation-order,562,2019-12-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/562.pdf,,,,,
tree-preservation-order,,7001001130,2021-12-02,,,,329,,tree-preservation-order,563,2020-01-07,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/563.pdf,,,,,
tree-preservation-order,,7001001131,2021-12-02,,,,329,,tree-preservation-order,564,2020-01-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/564.pdf,,,,,
tree-preservation-order,,7001001132,2021-12-02,,,,329,,tree-preservation-order,565,2020-01-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/565.pdf,,,,,
tree-preservation-order,,7001001133,2021-12-02,,,,329,,tree-preservation-order,566,2020-01-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/566.pdf,,,,,
tree-preservation-order,,7001001134,2021-12-02,,,,329,,tree-preservation-order,567,2020-01-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/567.pdf,,,,,
tree-preservation-order,,7001001135,2021-12-02,,,,329,,tree-preservation-order,568,2020-01-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/568.pdf,,,,,
tree-preservation-order,,7001001136,2021-12-02,,,,329,,tree-preservation-order,569,2020-01-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/569.pdf,,,,,
tree-preservation-order,,7001001137,2021-12-02,,,,329,,tree-preservation-order,570,2020-01-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/570.pdf,,,,,
tree-preservation-order,,7001001138,2021-12-02,,,,329,,tree-preservation-order,571,2020-01-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/571.pdf,,,,,
tree-preservation-order,,7001001139,2021-12-02,,,,329,,tree-preservation-order,572,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/572.pdf,,,,,
tree-preservation-order,,7001001140,2021-12-02,,,,329,,tree-preservation-order,573,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/573.pdf,,,,,
tree-preservation-order,,7001001141,2021-12-02,,,,329,,tree-preservation-order,574,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/574.pdf,,,,,
tree-preservation-order,,7001001142,2021-12-02,,,,329,,tree-preservation-order,575,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/575.pdf,,,,,
tree-preservation-order,,7001001143,2021-12-02,,,,329,,tree-preservation-order,576,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/576.pdf,,,,,
tree-preservation-order,,7001001144,2021-12-02,,,,329,,tree-preservation-order,577,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/577.pdf,,,,,
tree-preservation-order,,7001001145,2021-12-02,,,,329,,tree-preservation-order,578,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/578.pdf,,,,,
tree-preservation-order,,7001001146,2021-12-02,,,,329,,tree-preservation-order,579,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/579.pdf,,,,,
tree-preservation-order,,7001001147,2021-12-02,,,,329,,tree-preservation-order,580,2020-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/580.pdf,,,,,
tree-preservation-order,,7001001148,2021-12-02,,,,329,,tree-preservation-order,581,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/holding.pdf,,,,,
tree-preservation-order,,7001001149,2021-12-02,,,,329,,tree-preservation-order,582,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/holding.pdf,,,,,
tree-preservation-order,,7001001150,2021-12-02,,,,329,,tree-preservation-order,583,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/holding.pdf,,,,,
tree-preservation-order,,7001001151,2021-12-02,,,,329,,tree-preservation-order,584,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/holding.pdf,,,,,
tree-preservation-order,,7001001152,2021-12-02,,,,329,,tree-preservation-order,586,2020-03-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/586.pdf,,,,,
tree-preservation-order,,7001001153,2021-12-02,,,,329,,tree-preservation-order,587,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/587.pdf,,,,,
tree-preservation-order,,7001001154,2021-12-02,,,,329,,tree-preservation-order,588,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/588.pdf,,,,,
tree-preservation-order,,7001001155,2021-12-02,,,,329,,tree-preservation-order,589,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/589.pdf,,,,,
tree-preservation-order,,7001001156,2021-12-02,,,,329,,tree-preservation-order,590,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/590.pdf,,,,,
tree-preservation-order,,7001001157,2021-12-02,,,,329,,tree-preservation-order,591,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/591.pdf,,,,,
tree-preservation-order,,7001001158,2021-12-02,,,,329,,tree-preservation-order,592,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/592.pdf,,,,,
tree-preservation-order,,7001001159,2021-12-02,,,,329,,tree-preservation-order,593,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/593.pdf,,,,,
tree-preservation-order,,7001001160,2021-12-02,,,,329,,tree-preservation-order,594,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/594.pdf,,,,,
tree-preservation-order,,7001001161,2021-12-02,,,,329,,tree-preservation-order,595,2020-08-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/595.pdf,,,,,
tree-preservation-order,,7001001162,2021-12-02,,,,329,,tree-preservation-order,596,2020-06-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/596.pdf,,,,,
tree-preservation-order,,7001001163,2021-12-02,,,,329,,tree-preservation-order,597,2020-06-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/597.pdf,,,,,
tree-preservation-order,,7001001164,2021-12-02,,,,329,,tree-preservation-order,598,2020-06-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/598.pdf,,,,,
tree-preservation-order,,7001001165,2021-12-02,,,,329,,tree-preservation-order,601,2020-09-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/601.pdf,,,,,
tree-preservation-order,,7001001166,2021-12-02,,,,329,,tree-preservation-order,602,2020-09-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/602.pdf,,,,,
tree-preservation-order,,7001001167,2021-12-02,,,,329,,tree-preservation-order,604,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/604.pdf,,,,,
tree-preservation-order,,7001001168,2021-12-02,,,,329,,tree-preservation-order,605,2021-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/605.pdf,,,,,
tree-preservation-order,,7001001169,2021-12-02,,,,329,,tree-preservation-order,606,2020-12-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/606.pdf,,,,,
tree-preservation-order,,7001001170,2021-12-02,,,,329,,tree-preservation-order,607,2020-12-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/607.pdf,,,,,
tree-preservation-order,,7001001171,2021-12-02,,,,329,,tree-preservation-order,608,2020-12-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/608.pdf,,,,,
tree-preservation-order,,7001001172,2021-12-02,,,,329,,tree-preservation-order,610,2021-01-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/610.pdf,,,,,
tree-preservation-order,,7001001173,2021-12-02,,,,329,,tree-preservation-order,611,2021-02-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/611.pdf,,,,,
tree-preservation-order,,7001001174,2021-12-02,,,,329,,tree-preservation-order,612,2021-02-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/612.pdf,,,,,
tree-preservation-order,,7001001175,2021-12-02,,,,329,,tree-preservation-order,613,2021-02-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/613.pdf,,,,,
tree-preservation-order,,7001001176,2021-12-02,,,,329,,tree-preservation-order,614,2021-02-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/614.pdf,,,,,
tree-preservation-order,,7001001177,2021-12-02,,,,329,,tree-preservation-order,615,2021-02-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/615.pdf,,,,,
tree-preservation-order,,7001001178,2021-12-02,,,,329,,tree-preservation-order,616,2021-03-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/616.pdf,,,,,
tree-preservation-order,,7001001179,2021-12-02,,,,329,,tree-preservation-order,617,2021-03-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/617.pdf,,,,,
tree-preservation-order,,7001001180,2021-12-02,,,,329,,tree-preservation-order,618,2021-03-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/618.pdf,,,,,
tree-preservation-order,,7001001181,2021-12-02,,,,329,,tree-preservation-order,619,2021-03-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/619.pdf,,,,,
tree-preservation-order,,7001001182,2021-12-02,,,,329,,tree-preservation-order,621,2021-03-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/621.pdf,,,,,
tree-preservation-order,,7001001183,2021-12-02,,,,329,,tree-preservation-order,622,2021-03-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/622.pdf,,,,,
tree-preservation-order,,7001001184,2021-12-02,,,,329,,tree-preservation-order,624,2021-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/624.pdf,,,,,
tree-preservation-order,,7001001185,2021-12-02,,,,329,,tree-preservation-order,625,2021-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/625.pdf,,,,,
tree-preservation-order,,7001001186,2021-12-02,,,,329,,tree-preservation-order,626,2010-05-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/626.pdf,,,,,
tree-preservation-order,,7001001187,2021-12-02,,,,329,,tree-preservation-order,627,2021-05-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/627.pdf,,,,,
tree-preservation-order,,7001001188,2021-12-02,,,,329,,tree-preservation-order,628,2021-05-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/628.pdf,,,,,
tree-preservation-order,,7001001189,2021-12-02,,,,329,,tree-preservation-order,629,2021-05-25,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/629.pdf,,,,,
tree-preservation-order,,7001001190,2021-12-02,,,,329,,tree-preservation-order,630,2021-05-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/630.pdf,,,,,
tree-preservation-order,,7001001191,2021-12-02,,,,329,,tree-preservation-order,631,2021-10-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/631.pdf,,,,,
tree-preservation-order,,7001001192,2021-12-02,,,,329,,tree-preservation-order,632,2021-10-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/632.pdf,,,,,
tree-preservation-order,,7001001193,2021-12-02,,,,329,,tree-preservation-order,633,2021-10-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/633.pdf,,,,,
tree-preservation-order,,7001001194,2021-12-02,,,,329,,tree-preservation-order,634,2021-08-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/634.pdf,,,,,
tree-preservation-order,,7001001195,2021-12-02,,,,329,,tree-preservation-order,635,2021-10-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/635.pdf,,,,,
tree-preservation-order,,7001001196,2021-12-02,,,,329,,tree-preservation-order,636,2021-08-03,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/636.pdf,,,,,
tree-preservation-order,,7001001197,2021-12-02,,,,329,,tree-preservation-order,637,2021-08-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/637.pdf,,,,,
tree-preservation-order,,7001001198,2021-12-02,,,,329,,tree-preservation-order,638,2021-10-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/638.pdf,,,,,
tree-preservation-order,,7001001199,2021-12-02,,,,329,,tree-preservation-order,2069,1981-10-28,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/2069.pdf,,,,,
tree-preservation-order,,7001001200,2021-12-02,,,,329,,tree-preservation-order,2088,1993-02-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/2088.pdf,,,,,
tree-preservation-order,,7001001201,2021-12-02,,,,329,,tree-preservation-order,2444,1994-07-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/244.pdf,,,,,
tree-preservation-order,,7001001202,2021-12-02,,,,329,,tree-preservation-order,17458,1996-11-07,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_17458_confirmed.pdf,,,,,
tree-preservation-order,,7001001203,2021-12-02,,,,329,,tree-preservation-order,25135,1991-10-31,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_25135_confirmed.pdf,,,,,
tree-preservation-order,,7001001204,2021-12-02,,,,329,,tree-preservation-order,54748,2000-04-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/54748.pdf,,,,,
tree-preservation-order,,7001001205,2021-12-02,,,,329,,tree-preservation-order,57653,2000-03-07,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/57653.pdf,,,,,
tree-preservation-order,,7001001206,2021-12-02,,,,329,,tree-preservation-order,86A,1984-01-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/86A.pdf,,,,,
tree-preservation-order,,7001001207,2021-12-02,,,,329,,tree-preservation-order,209a,1987-03-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/209A.pdf,,,,,
tree-preservation-order,,7001001208,2021-12-02,,,,329,,tree-preservation-order,210a,1987-03-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/210A.pdf,,,,,
tree-preservation-order,,7001001209,2021-12-02,,,,329,,tree-preservation-order,458a,2014-06-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/458a.pdf,,,,,
tree-preservation-order,,7001001210,2021-12-02,,,,329,,tree-preservation-order,521a,2018-08-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/DulwichVil59-67TPO.pdf,,,,,
